Date,Price,Open,High,Low,Vol.,Change %
3/5/2014,233.88,232.7,233.89,232.44,20.16M,0.51
3/4/2014,232.7,231.81,233.94,231.81,18.90M,0.38
3/3/2014,231.81,232.53,232.53,230.28,18.89M,-0.31
2/28/2014,232.53,232.59,234.13,232.53,25.17M,-0.03
2/27/2014,232.59,231.39,233.22,231.23,23.75M,0.52
2/26/2014,231.39,232.03,232.83,231.14,19.69M,-0.27
2/25/2014,232.02,232.08,233.08,231.78,17.81M,-0.03
2/24/2014,232.08,232.2,233.25,231.63,20.21M,-0.05
2/21/2014,232.2,232.63,233.13,232.11,22.06M,-0.18
2/20/2014,232.63,231.75,233.01,231.69,20.28M,0.38
2/19/2014,231.75,230.43,232.29,230.38,22.79M,0.57
2/18/2014,230.43,230.52,231.47,230.21,17.49M,-0.04
2/14/2014,230.52,229.34,230.85,228.69,18.42M,0.51
2/13/2014,229.34,227.58,229.57,226.51,21.99M,0.77
2/12/2014,227.58,226.03,228.27,226.03,18.14M,0.69
2/11/2014,226.03,225.13,227.02,225.13,19.10M,0.4
2/10/2014,225.13,225.39,226.27,224.35,12.47M,-0.12
2/7/2014,225.39,224.95,226.08,224.26,16.22M,0.2
2/6/2014,224.95,221.96,225.62,221.96,20.20M,1.35
2/5/2014,221.96,219.82,222.17,219.09,23.53M,0.98
2/4/2014,219.81,220.34,221.07,219.31,19.98M,-0.24
2/3/2014,220.34,223.27,223.38,219.06,24.93M,-1.31
1/31/2014,223.27,225.37,225.37,222,21.92M,-0.93
1/30/2014,225.37,223.8,225.8,223.8,17.06M,0.7
1/29/2014,223.8,225.83,225.83,223.09,24.15M,-0.9
1/28/2014,225.83,224.72,226.48,224.33,19.06M,0.49
1/27/2014,224.72,228.37,228.37,223.73,25.22M,-1.6
1/24/2014,228.37,232.11,232.11,227.88,28.03M,-1.61
1/23/2014,232.11,234.61,234.61,232.11,21.70M,-1.07
1/22/2014,234.61,233.89,234.88,233.65,21.12M,0.31
1/21/2014,233.89,234.17,235.42,233.87,21.69M,-0.12
1/20/2014,234.17,232.17,234.17,232.17,11.38M,0.86
1/17/2014,232.17,231.45,232.75,231.37,16.38M,0.31
