Date,Price,Open,High,Low,Vol.,Change %
7/29/2015,"2,108.57","2,094.70","2,110.60","2,094.08",0,0.73
7/28/2015,"2,093.25","2,070.75","2,095.60","2,069.09",0,1.24
7/27/2015,"2,067.64","2,078.19","2,078.19","2,063.52",0,-0.58
7/24/2015,"2,079.65","2,102.24","2,106.01","2,077.09",0,-1.07
7/23/2015,"2,102.15","2,114.16","2,116.87","2,098.63",0,-0.57
7/22/2015,"2,114.15","2,118.21","2,118.51","2,110.00",0,-0.24
7/21/2015,"2,119.21","2,127.55","2,128.49","2,115.40",0,-0.43
7/20/2015,"2,128.28","2,126.85","2,132.82","2,123.65",0,0.08
7/17/2015,"2,126.64","2,126.80","2,128.91","2,119.88",0,0.11
7/16/2015,"2,124.29","2,110.55","2,124.42","2,110.55",0,0.8
7/15/2015,"2,107.40","2,109.01","2,114.14","2,102.49",0,-0.07
7/14/2015,"2,108.95","2,099.72","2,111.98","2,098.18",0,0.45
7/13/2015,"2,099.60","2,080.03","2,100.67","2,080.03",0,1.11
7/10/2015,"2,076.62","2,052.74","2,081.31","2,052.74",0,1.23
7/9/2015,"2,051.31","2,049.73","2,074.28","2,049.73",0,0.23
7/8/2015,"2,046.68","2,077.66","2,077.66","2,044.66",0,-1.67
7/7/2015,"2,081.34","2,069.52","2,083.74","2,044.02",0,0.61
7/6/2015,"2,068.76","2,073.95","2,078.61","2,058.40",0,-0.39
7/2/2015,"2,076.78","2,078.03","2,085.06","2,071.02",0,-0.03
7/1/2015,"2,077.42","2,067.00","2,082.78","2,067.00",0,0.69
6/30/2015,"2,063.11","2,061.19","2,074.28","2,056.32",0,0.27
6/29/2015,"2,057.64","2,098.63","2,098.63","2,056.64",0,-2.09
6/26/2015,"2,101.49","2,102.62","2,108.92","2,095.38",0,-0.04
6/25/2015,"2,102.31","2,109.96","2,116.04","2,101.78",0,-0.3
6/24/2015,"2,108.58","2,123.65","2,125.10","2,108.58",0,-0.74
6/23/2015,"2,124.20","2,123.16","2,128.03","2,119.89",0,0.06
6/22/2015,"2,122.85","2,112.50","2,129.87","2,112.50",0,0.61
6/19/2015,"2,109.99","2,121.06","2,121.64","2,109.45",0,-0.53
6/18/2015,"2,121.24","2,101.58","2,126.65","2,101.58",0,0.99
6/17/2015,"2,100.44","2,097.40","2,106.79","2,088.86",0,0.2
6/16/2015,"2,096.29","2,084.26","2,097.40","2,082.10",0,0.57
6/15/2015,"2,084.43","2,091.34","2,091.34","2,072.49",0,-0.46
6/12/2015,"2,094.11","2,107.43","2,107.43","2,091.33",0,-0.7
6/11/2015,"2,108.86","2,106.24","2,115.02","2,106.24",0,0.17
6/10/2015,"2,105.20","2,081.12","2,108.50","2,081.12",0,1.2
6/9/2015,"2,080.15","2,079.07","2,085.62","2,072.14",0,0.04
6/8/2015,"2,079.28","2,092.34","2,093.01","2,079.11",0,-0.65
6/5/2015,"2,092.83","2,095.09","2,100.99","2,085.67",0,-0.14
6/4/2015,"2,095.84","2,112.35","2,112.89","2,093.23",0,-0.86
6/3/2015,"2,114.07","2,110.64","2,121.92","2,109.61",0,0.21
6/2/2015,"2,109.60","2,110.41","2,117.59","2,099.14",0,-0.1
6/1/2015,"2,111.73","2,108.64","2,119.15","2,102.54",0,0.21
5/29/2015,"2,107.39","2,120.66","2,120.66","2,104.89",0,-0.63
5/28/2015,"2,120.79","2,122.27","2,122.27","2,112.86",0,-0.13
5/27/2015,"2,123.48","2,105.13","2,126.22","2,105.13",0,0.92
5/26/2015,"2,104.20","2,125.34","2,125.34","2,099.18",0,-1.03
5/22/2015,"2,126.06","2,130.36","2,132.15","2,126.06",0,-0.22
5/21/2015,"2,130.82","2,125.55","2,134.28","2,122.95",0,0.23
5/20/2015,"2,125.85","2,127.79","2,134.72","2,122.59",0,-0.09
5/19/2015,"2,127.83","2,129.45","2,133.02","2,124.50",0,-0.06
